MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH],DX (km),DY (km),DZ (km),ThrustX (N),ThrustY (N),ThrustZ (N)
10899.16998,-229139.9557,-84653.32484,-68413.82924,1.124605179,0.307593518,0.057088197,22585.21797,0,0,0,0,0,0,-232870.5986,-279893.2811,-146097.1455,0.836382806,-0.481211694,-0.277609913,-202.51999999998952,-55.39890000000014,-10.302450000002864,-1270.4564790733193,-347.52367750083306,-64.60863779384152
10900.16998,-229072.4693,-84634.86567,-68410.401,1.124942471,0.307712242,0.057186565,22585.21797,0,0,0,0,0,0,-232820.4129,-279922.1505,-146113.8004,0.836476616,-0.481100839,-0.277551872,-202.5807999999961,-55.420289999994566,-10.320179999995162,-1270.8682326916264,-347.66858990561786,-64.72874347351681
10901.16998,-229004.9626,-84616.39937,-68406.96685,1.125279935,0.307831042,0.05728501,22585.21797,0,0,0,0,0,0,-232770.2215,-279951.0132,-146130.4518,0.836570408,-0.48098997,-0.277493823,-202.64160000000265,-55.44168999999238,-10.337910000002012,-1271.2877970311597,-347.8162733911774,-64.85112524130993
10902.16998,-228937.4357,-84597.92594,-68403.52679,1.125617569,0.307949919,0.057383532,22585.21797,0,0,0,0,0,0,-232720.0244,-279979.8693,-146147.0996,0.836664183,-0.480879087,-0.277435766,-202.70240000000922,-55.46310999999696,-10.355670000004466,-1271.6196491672183,-347.9331675783701,-64.94802711902675
10903.16998,-228869.8885,-84579.44538,-68400.08082,1.125955374,0.308068872,0.057482132,22585.21797,0,0,0,0,0,0,-232669.8218,-280008.7187,-146163.744,0.836757939,-0.48076819,-0.277377701,-202.76319999998668,-55.48454000000493,-10.37343000000692,-1271.989676595216,-348.06356898066497,-65.05611244383445
10904.16998,-228802.321,-84560.95768,-68396.62894,1.12629335,0.308187901,0.057580809,22585.21797,0,0,0,0,0,0,-232619.6135,-280037.5615,-146180.385,0.836851677,-0.480657279,-0.277319628,-202.824099999998,-55.50599000000511,-10.391219999990426,-1272.3677782387365,-348.1967659310212,-65.16656106069316
10905.16998,-228734.7333,-84542.46283,-68393.17112,1.126631498,0.308307007,0.057679563,22585.21797,0,0,0,0,0,0,-232569.3996,-280066.3976,-146197.0224,0.836945397,-0.480546354,-0.277261547,-202.8849999999802,-55.527450000008685,-10.409010000003036,-1272.7537094244435,-348.33273647161894,-65.27930144987883
10906.16998,-228667.1253,-84523.96084,-68389.70739,1.126969817,0.30842619,0.057778394,22585.21797,0,0,0,0,0,0,-232519.18,-280095.227,-146213.6563,0.837039099,-0.480435415,-0.277203458,-202.94600000002538,-55.548930000004475,-10.426829999996698,-1273.1667554192306,-348.47823358260393,-65.39998807157106
10907.16998,-228599.4969,-84505.45169,-68386.23772,1.127308308,0.308545449,0.057877304,22585.21797,0,0,0,0,0,0,-232468.9549,-280124.0498,-146230.2868,0.837132782,-0.480324462,-0.277145361,-203.0069000000076,-55.570410000000265,-10.444660000008298,-1273.572015787306,-348.62109261463905,-65.51854415440094
10908.16998,-228531.8483,-84486.93538,-68382.76211,1.127646971,0.308664785,0.05797629,22585.21797,0,0,0,0,0,0,-232418.7241,-280152.866,-146246.9138,0.837226448,-0.480213495,-0.277087256,-203.0679999999993,-55.591909999988275,-10.462489999990794,-1273.897638167346,-348.7357389452114,-65.61363670513488
10909.16998,-228464.1793,-84468.41191,-68379.28056,1.127985806,0.308784197,0.058075355,22585.21797,0,0,0,0,0,0,-232368.4877,-280181.6755,-146263.5373,0.837320096,-0.480102514,-0.277029143,-203.12899999998626,-55.61342999999761,-10.480339999994612,-1274.318814840382,-348.88421605026787,-65.73679891765161
10910.16998,-228396.49,-84449.88128,-68375.79306,1.128324813,0.308903687,0.058174498,22585.21797,0,0,0,0,0,0,-232318.2457,-280210.4783,-146280.1573,0.837413725,-0.479991519,-0.276971022,-203.19009999997797,-55.63495999999577,-10.49820999999065,-1274.644506230815,-348.9990142037475,-65.83206713124504
10911.16998,-228328.7803,-84431.34347,-68372.29962,1.128663993,0.309023253,0.058273719,22585.21797,0,0,0,0,0,0,-232267.998,-280239.2744,-146296.7738,0.837507336,-0.47988051,-0.276912893,-203.2511999999988,-55.656500000011874,-10.516090000004624,-1275.0699803690864,-349.14900075425044,-65.95656563589397
10912.16998,-228261.0503,-84412.79848,-68368.80022,1.129003345,0.309142897,0.058373017,22585.21797,0,0,0,0,0,0,-232217.7448,-280268.0639,-146313.3868,0.837600929,-0.479769487,-0.276854756,-203.3122999999905,-55.67805000000226,-10.533990000010817,-1275.4763825454543,-349.292315882228,-66.07556714941539
10913.16998,-228193.2999,-84394.24632,-68365.29485,1.12934287,0.309262618,0.058472394,22585.21797,0,0,0,0,0,0,-232167.4859,-280296.8468,-146329.9964,0.837694504,-0.47965845,-0.276796611,-203.37350000001607,-55.6996300000028,-10.551890000002459,-1275.7987237953384,-349.405995440031,-66.16990497749003
10914.16998,-228125.5291,-84375.68697,-68361.78353,1.129682568,0.309382416,0.05857185,22585.21797,0,0,0,0,0,0,-232117.2215,-280325.623,-146346.6024,0.837788061,-0.479547398,-0.276738459,-203.43460000000778,-55.72120999998879,-10.569820000004256,-1276.1248041534582,-349.52108218235855,-66.26547558205205
10915.16998,-228057.738,-84357.12043,-68358.26623,1.13002244,0.309502291,0.058671383,22585.21797,0,0,0,0,0,0,-232066.9514,-280354.3925,-146363.205,0.8378816,-0.479436333,-0.276680298,-203.495900000009,-55.7428099999961,-10.587749999991502,-1276.5703665882968,-349.67822761952846,-66.39596607039952
10916.16998,-227989.9264,-84338.54669,-68354.74296,1.130362484,0.309622244,0.058770995,22585.21797,0,0,0,0,0,0,-232016.6757,-280383.1553,-146379.8041,0.837975121,-0.479325254,-0.276622129,-203.55710000000545,-55.764420000006794,-10.605710000003455,-1276.9967566825405,-349.8287097900767,-66.52098152556451
10917.16998,-227922.0945,-84319.96576,-68351.21371,1.130702703,0.309742274,0.058870686,22585.21797,0,0,0,0,0,0,-231966.3943,-280411.9115,-146396.3996,0.838068623,-0.479214161,-0.276563953,-203.61840000000666,-55.78605000000971,-10.623670000000857,-1277.273563623449,-349.9263958767524,-66.60211076534978
10918.16998,-227854.2421,-84301.37762,-68347.67848,1.131043095,0.309862382,0.058970455,22585.21797,0,0,0,0,0,0,-231916.1074,-280440.661,-146412.9917,0.838162108,-0.479103054,-0.276505768,-203.67970000000787,-55.80769000000146,-10.641660000008414,-1277.627486536349,-350.0512946415933,-66.70586161039841
10919.16998,-227786.3693,-84282.78227,-68344.13725,1.131383661,0.309982568,0.059070304,22585.21797,0,0,0,0,0,0,-231865.8149,-280469.4039,-146429.5803,0.838255574,-0.478991933,-0.276447576,-203.74109999998473,-55.82934999999998,-10.659639999998035,-1278.277984729504,-350.28085581594195,-66.89658373827172
10920.16998,-227718.4761,-84264.17971,-68340.59004,1.131724402,0.310102831,0.059170231,22585.21797,0,0,0,0,0,0,-231815.5168,-280498.14,-146446.1654,0.838349022,-0.478880798,-0.276389375,-203.8024999999907,-55.85102000000188,-10.677660000001197,-1278.5283355970435,-350.36921546231264,-66.97004341446194
10921.16998,-227650.5624,-84245.56993,-68337.03682,1.132065316,0.310223172,0.059270236,22585.21797,0,0,0,0,0,0,-231765.213,-280526.8696,-146462.7471,0.838442452,-0.478769649,-0.276331167,-203.86389999999665,-55.87269999999262,-10.695670000000973,-1278.8634625897207,-350.48753816449334,-67.06836753352856
10922.16998,-227582.6282,-84226.95292,-68333.47761,1.132406406,0.310343591,0.059370322,22585.21797,0,0,0,0,0,0,-231714.9037,-280555.5924,-146479.3252,0.838535864,-0.478658486,-0.27627295,-203.9253000000026,-55.894390000001295,-10.713709999996354,-1279.2294623206344,-350.6168021500856,-67.17584054795587
10923.16998,-227514.6736,-84208.32869,-68329.91238,1.13274767,0.310464089,0.059470486,22585.21797,0,0,0,0,0,0,-231664.5887,-280584.3086,-146495.8998,0.838629258,-0.478547309,-0.276214726,-203.98680000001332,-55.91609999998764,-10.73175999999512,-1279.5765469315056,-350.7393570711583,-67.27774379669553
10924.16998,-227446.6985,-84189.69723,-68326.34115,1.133089109,0.310584664,0.059570729,22585.21797,0,0,0,0,0,0,-231614.2682,-280613.0181,-146512.471,0.838722633,-0.478436118,-0.276156494,-204.04829999999492,-55.93782000000647,-10.749829999986105,-1279.9430422824507,-350.8688136584426,-67.38540815814672
10925.16998,-227378.7029,-84171.05853,-68322.7639,1.133430723,0.310705317,0.059671052,22585.21797,0,0,0,0,0,0,-231563.942,-280641.7209,-146529.0386,0.83881599,-0.478324914,-0.276098254,-204.10980000000563,-55.959559999988414,-10.767910000009579,-1280.4022436794667,-351.0310489254293,-67.52034667978069
10926.16998,-227310.6868,-84152.41259,-68319.18062,1.133772512,0.310826049,0.059771454,22585.21797,0,0,0,0,0,0,-231513.6102,-280670.4171,-146545.6027,0.83890933,-0.478213695,-0.276040005,-204.171399999992,-55.981320000006235,-10.785999999992782,-1280.7459467812594,-351.1524833687981,-67.62134777456004
10927.16998,-227242.6502,-84133.75941,-68315.59132,1.134114477,0.310946859,0.059871936,22585.21797,0,0,0,0,0,0,-231463.2729,-280699.1066,-146562.1634,0.839002651,-0.478102462,-0.275981749,-204.23300000000745,-56.00308999999834,-10.80411000001186,-1281.3179989840794,-351.35458530975166,-67.78943763192639
10928.16998,-227174.5931,-84115.09897,-68311.99599,1.134456618,0.311067747,0.059972498,22585.21797,0,0,0,0,0,0,-231412.9299,-280727.7894,-146578.7206,0.839095954,-0.477991215,-0.275923485,-204.29469999999856,-56.02487000000838,-10.822239999994054,-1281.6081876666135,-351.45706134475694,-67.87472255176245
10929.16998,-227106.5154,-84096.43127,-68308.39462,1.134798935,0.311188714,0.060073139,22585.21797,0,0,0,0,0,0,-231362.5814,-280756.4655,-146595.2742,0.839189238,-0.477879954,-0.275865213,-204.35630000001402,-56.04666000000725,-10.84037000000535,-1281.979400818678,-351.58830028218125,-67.98393149117022
10930.16998,-227038.4172,-84077.75632,-68304.78721,1.135141427,0.31130976,0.06017386,22585.21797,0,0,0,0,0,0,-231312.2272,-280785.135,-146611.8244,0.839282505,-0.477768679,-0.275806933,-204.41800000000512,-56.06846999999834,-10.858519999994314,-1282.2386477526027,-351.67995548824405,-68.06020239959811
10931.16998,-226970.2984,-84059.0741,-68301.17375,1.135484096,0.311430884,0.060274661,22585.21797,0,0,0,0,0,0,-231261.8675,-280813.7977,-146628.371,0.839375753,-0.477657391,-0.275748645,-204.47969999999623,-56.09028999999282,-10.876680000001215,-1282.335463053635,-351.7141840134471,-68.0886949068003
10932.16998,-226902.1591,-84040.38461,-68297.55425,1.135826942,0.311552087,0.060375542,22585.21797,0,0,0,0,0,0,-231211.5021,-280842.4538,-146644.9142,0.839468983,-0.477546088,-0.275690349,-204.54149999999208,-56.11212999999407,-10.89487000000372,-1282.8623448205167,-351.9004901038479,-68.24380328278511
10933.16998,-226833.9992,-84021.68785,-68293.92869,1.136169964,0.311673369,0.060476503,22585.21797,0,0,0,0,0,0,-231161.1312,-280871.1033,-146661.4539,0.839562195,-0.477434771,-0.275632045,-204.60329999998794,-56.1339799999987,-10.91306999999506,-1283.8623492618374,-352.2541087437291,-68.53825053369384
10934.16998,-226765.8187,-84002.98381,-68290.29707,1.136513163,0.31179473,0.060577545,22585.21797,0,0,0,0,0,0,-231110.7547,-280899.746,-146677.9901,0.839655389,-0.477323441,-0.275573734,-204.6651000000129,-56.155850000010105,-10.931280000004335,-1284.1531715852245,-352.3569687274028,-68.62389618970664
10935.16998,-226697.6176,-83984.27248,-68286.65938,1.136856539,0.31191617,0.060678667,22585.21797,0,0,0,0,0,0,-231060.3725,-280928.3821,-146694.5227,0.839748565,-0.477212096,-0.275515414,-204.7269999999844,-56.17772999999579,-10.949500000002445,-1284.4326573838648,-352.45579599490316,-68.70619797872102
10936.16998,-226629.3959,-83965.55387,-68283.01562,1.137200093,0.312037689,0.060779869,22585.21797,0,0,0,0,0,0,-231009.9848,-280957.0115,-146711.0519,0.839841722,-0.477100738,-0.275457086,-204.78880000000936,-56.1996300000028,-10.96773000000394,-1284.7973521910774,-352.5849188228765,-68.81369796995382
10937.16998,-226561.1536,-83946.82796,-68279.36579,1.137543824,0.312159287,0.060881152,22585.21797,0,0,0,0,0,0,-230959.5915,-280985.6342,-146727.5776,0.839934861,-0.476989365,-0.275398751,-204.8507999999856,-56.22153999999864,-10.985979999997653,-1285.0694162361638,-352.6811293419534,-68.89382655908943
10938.16998,-226492.8906,-83928.09475,-68275.70988,1.137887732,0.312280965,0.060982515,22585.21797,0,0,0,0,0,0,-230909.1926,-281014.2502,-146744.0998,0.840027982,-0.476877979,-0.275340407,-204.91270000001532,-56.24345999999787,-11.004249999998137,-1285.4773868305062,-352.8255166404298,-69.01414868045269
10939.16998,-226424.6071,-83909.35424,-68272.04789,1.138231819,0.312402722,0.061083959,22585.21797,0,0,0,0,0,0,-230858.7882,-281042.8595,-146760.6184,0.840121085,-0.476766578,-0.275282056,-204.97469999999157,-56.265400000003865,-11.022540000005392,-1285.8973024955576,-352.9741374125703,-69.13803236524897
10940.16998,-226356.3028,-83890.60642,-68268.37981,1.138576083,0.312524558,0.061185484,22585.21797,0,0,0,0,0,0,-230808.3781,-281071.4622,-146777.1336,0.84021417,-0.476655164,-0.275223696,-205.03669999999693,-56.287349999998696,-11.040829999998095,-1286.262932079806,-353.1035732967467,-69.24590124835318
10941.16998,-226287.9779,-83871.85129,-68264.70563,1.138920526,0.312646474,0.061287091,22585.21797,0,0,0,0,0,0,-230757.9625,-281100.0581,-146793.6453,0.840307236,-0.476543736,-0.275165329,-205.09870000000228,-56.309310000011465,-11.05913999999757,-1286.683136333833,-353.25236157594156,-69.36993738333106
10942.16998,-226219.6324,-83853.08884,-68261.02535,1.139265147,0.31276847,0.061388778,22585.21797,0,0,0,0,0,0,-230707.5412,-281128.6474,-146810.1534,0.840400284,-0.476432294,-0.275106954,-205.16089999998803,-56.3312900000019,-11.077460000000428,-1287.022385128708,-353.37231480538867,-69.46992716223178
10943.16998,-226151.2661,-83834.31907,-68257.33898,1.139609947,0.312890545,0.061490546,22585.21797,0,0,0,0,0,0,-230657.1144,-281157.23,-146826.6581,0.840493314,-0.476320837,-0.275048571,-205.22299999999814,-56.353289999999106,-11.095809999998892,-1287.4043011646118,-353.5075469347977,-69.5827039386925
10944.16998,-226082.8792,-83815.54198,-68253.64649,1.139954925,0.3130127,0.061592395,22585.21797,0,0,0,0,0,0,-230606.682,-281185.8059,-146843.1593,0.840586326,-0.476209367,-0.274990179,-205.28510000000824,-56.3752999999997,-11.11417000000074,-1287.8173659803272,-353.65390542090637,-69.70478017865733
10945.16998,-226014.4715,-83796.75755,-68249.94789,1.140300083,0.313134936,0.061694326,22585.21797,0,0,0,0,0,0,-230556.2441,-281214.3751,-146859.6569,0.840679319,-0.476097883,-0.27493178,-205.3473000000231,-56.39732999999251,-11.132539999991423,-1288.21128355015,-353.7934626195528,-69.82116745312989
10946.16998,-225946.0431,-83777.96578,-68246.24317,1.14064542,0.313257251,0.061796339,22585.21797,0,0,0,0,0,0,-230505.8005,-281242.9377,-146876.1511,0.840772295,-0.475986385,-0.274873373,-205.4094000000041,-56.41935999999987,-11.150920000000042,-1288.5504947029915,-353.91371573054556,-69.9214771892949
10947.16998,-225877.5941,-83759.16668,-68242.53232,1.140990936,0.313379646,0.061898433,22585.21797,0,0,0,0,0,0,-230455.3514,-281271.4935,-146892.6417,0.840865252,-0.475874873,-0.274814958,-205.47179999999935,-56.441419999988284,-11.169309999997495,-1288.9335337260477,-354.0492916571564,-70.03453753572202
10948.16998,-225809.1242,-83740.36022,-68238.81535,1.141336632,0.313502122,0.062000608,22585.21797,0,0,0,0,0,0,-230404.8967,-281300.0427,-146909.1289,0.840958191,-0.475763347,-0.274756536,-205.5339999999851,-56.4634800000058,-11.187730000005104,-1289.351479458198,-354.1973860682748,-70.15813137688725
10949.16998,-225740.6337,-83721.54642,-68235.09225,1.141682508,0.313624677,0.062102865,22585.21797,0,0,0,0,0,0,-230354.4364,-281328.5851,-146925.6125,0.841051111,-0.475651808,-0.274698105,-205.59640000000945,-56.48557000000437,-11.206160000001546,-1289.8167600431277,-354.36223431952266,-70.2956985669075
10950.16998,-225672.1223,-83702.72526,-68231.36301,1.142028564,0.313747314,0.062205205,22585.21797,0,0,0,0,0,0,-230303.9706,-281357.1209,-146942.0927,0.841144014,-0.475540254,-0.274639666,-205.6585999999952,-56.50766000000294,-11.224600000001374,-1290.2073839352452,-354.5008266274828,-70.41138005334157
10951.16998,-225603.5902,-83683.89674,-68227.62762,1.1423748,0.31387003,0.062307626,22585.21797,0,0,0,0,0,0,-230253.4991,-281385.6499,-146958.5693,0.841236898,-0.475428686,-0.274581219,-205.72100000001956,-56.52976999999373,-11.24305999999342,-1290.5047183298816,-354.60622870287847,-70.49937770883277
10952.16998,-225535.0373,-83665.06085,-68223.88609,1.142721217,0.313992827,0.062410129,22585.21797,0,0,0,0,0,0,-230203.0221,-281414.1723,-146975.0424,0.841329764,-0.475317105,-0.274522765,-205.7833999999857,-56.55188999998791,-11.261530000003404,-1290.9666613213217,-354.7699709057607,-70.63609293427383
10953.16998,-225466.4637,-83646.2176,-68220.13841,1.143067814,0.314115705,0.062512715,22585.21797,0,0,0,0,0,0,-230152.5396,-281442.688,-146991.512,0.841422612,-0.475205509,-0.274464302,-205.8458999999857,-56.57404000000679,-11.280020000005607,-1291.3546439976437,-354.90749857171653,-70.7509086540519
10954.16998,-225397.8692,-83627.36697,-68216.38456,1.143414592,0.314238664,0.062615382,22585.21797,0,0,0,0,0,0,-230102.0514,-281471.197,-147007.9781,0.841515441,-0.4750939,-0.274405832,-205.90829999998095,-56.59618999999657,-11.298520000011194,-1291.7110701055683,-355.03396638183074,-70.85652654380097
10955.16998,-225329.2539,-83608.50896,-68212.62456,1.143761552,0.314361703,0.062718132,22585.21797,0,0,0,0,0,0,-230051.5577,-281499.6993,-147024.4407,0.841608252,-0.474982277,-0.274347354,-205.97080000001006,-56.61836000000767,-11.31703999999445,-1292.0481921258986,-355.15355824784695,-70.95642347229774
10956.16998,-225260.6178,-83589.64356,-68208.85839,1.144108692,0.314484823,0.062820965,22585.21797,0,0,0,0,0,0,-230001.0584,-281528.1948,-147040.8998,0.841701045,-0.474870639,-0.274288867,-206.03330000001006,-56.64053999999305,-11.335579999999027,-1292.4131316063213,-355.2829753110174,-71.0645426748909
10957.16998,-225191.9609,-83570.77078,-68205.08604,1.144456014,0.314608025,0.06292388,22585.21797,0,0,0,0,0,0,-229950.5536,-281556.6837,-147057.3554,0.84179382,-0.474758988,-0.274230373,-206.09600000001956,-56.66273999999976,-11.354119999989052,-1292.9863444384018,-355.4862642305713,-71.23438539611858
10958.16998,-225123.2831,-83551.8906,-68201.30752,1.144803517,0.314731307,0.063026878,22585.21797,0,0,0,0,0,0,-229900.0432,-281585.1659,-147073.8074,0.841886576,-0.474647323,-0.274171871,-206.15849999999045,-56.68495999999868,-11.3726800000004,-1293.3159631472367,-355.60334286368925,-71.33219695624716
10959.16998,-225054.5845,-83533.00302,-68197.52281,1.145151203,0.31485467,0.063129959,22585.21797,0,0,0,0,0,0,-229849.5272,-281613.6414,-147090.256,0.841979314,-0.474535644,-0.274113361,-206.22119999999995,-56.70717999999761,-11.391250000000582,-1293.5320095781021,-355.6800391270836,-71.39629129539418
10960.16998,-224985.8649,-83514.10804,-68193.73192,1.14549907,0.314978115,0.063233122,22585.21797,0,0,0,0,0,0,-229799.0057,-281642.1102,-147106.701,0.842072034,-0.474423951,-0.274054843,-206.2837999999756,-56.72943000000669,-11.40985000001092,-1294.2161158304116,-355.9227844224815,-71.59920567680037
10961.16998,-224917.1246,-83495.20564,-68189.93484,1.14584712,0.315101641,0.063336369,22585.21797,0,0,0,0,0,0,-229748.4786,-281670.5723,-147123.1426,0.842164736,-0.474312244,-0.273996317,-206.34660000001895,-56.751680000001215,-11.428459999995539,-1294.5191969083282,-356.03026998425634,-71.68908229694023
10962.16998,-224848.3633,-83476.29584,-68186.13156,1.146195352,0.315225249,0.063439699,22585.21797,0,0,0,0,0,0,-229697.9459,-281699.0277,-147139.5806,0.842257419,-0.474200524,-0.273937784,-206.40929999999935,-56.773950000002515,-11.447079999998095,-1294.9048332314776,-356.1671702829763,-71.8035517100031
10963.16998,-224779.5811,-83457.37861,-68182.32207,1.146543767,0.315348938,0.063543112,22585.21797,0,0,0,0,0,0,-229647.4077,-281727.4764,-147156.0151,0.842350084,-0.474088789,-0.273879242,-206.47200000000885,-56.79623999999603,-11.465709999989485,-1295.2392324782281,-356.2860124451746,-71.90289530068502
10964.16998,-224710.778,-83438.45396,-68178.50638,1.146892365,0.315472709,0.063646608,22585.21797,0,0,0,0,0,0,-229596.8639,-281755.9183,-147172.4461,0.842442731,-0.473977041,-0.273820692,-206.534799999994,-56.818539999992936,-11.484370000005583,-1295.6015558374722,-356.4147155644933,-72.01055589795659
10965.16998,-224641.954,-83419.52189,-68174.68448,1.147241145,0.315596561,0.063750188,22585.21797,0,0,0,0,0,0,-229546.3145,-281784.3536,-147188.8736,0.84253536,-0.473865278,-0.273762135,-206.59760000000824,-56.84085999999661,-11.503039999995963,-1296.0389311308202,-356.5701006094015,-72.14054386524593
10966.16998,-224573.1091,-83400.58237,-68170.85636,1.14759011,0.315720496,0.063853851,22585.21797,0,0,0,0,0,0,-229495.7596,-281812.7822,-147205.2976,0.84262797,-0.473753502,-0.27370357,-206.66049999999814,-56.863180000000284,-11.52172000000428,-1296.4767581284834,-356.7255515278735,-72.27061401765725
10967.16998,-224504.2432,-83381.63542,-68167.02201,1.147939257,0.315844512,0.063957598,22585.21797,0,0,0,0,0,0,-229445.1992,-281841.204,-147221.718,0.842720562,-0.473641712,-0.273644996,-206.72339999998803,-56.88552999999956,-11.54041000000143,-1296.863517438827,-356.862924861446,-72.3855225877516
10968.16998,-224435.3564,-83362.68103,-68163.18144,1.148288588,0.31596861,0.064061429,22585.21797,0,0,0,0,0,0,-229394.6332,-281869.6192,-147238.135,0.842813136,-0.473529908,-0.273586415,-206.78639999998268,-56.907890000002226,-11.55912000000535,-1297.2190464116804,-356.9891705836005,-72.49114675116805
10969.16998,-224366.4486,-83343.71919,-68159.33464,1.148638104,0.316092791,0.064165343,22585.21797,0,0,0,0,0,0,-229344.0616,-281898.0276,-147254.5484,0.842905691,-0.47341809,-0.273527826,-206.84930000000168,-56.93026999999711,-11.57785000000149,-1297.621772216503,-357.1323432992408,-72.61096697879306
10970.16998,-224297.5198,-83324.74989,-68155.4816,1.148987803,0.316217053,0.064269342,22585.21797,0,0,0,0,0,0,-229293.4845,-281926.4293,-147270.9583,0.842998228,-0.473306258,-0.273469229,-206.91229999999632,-56.95265000000654,-11.596590000001015,-1298.0089581365885,-357.26995503236225,-72.72617668511575
10971.16998,-224228.57,-83305.77314,-68151.62232,1.149337687,0.316341398,0.064373424,22585.21797,0,0,0,0,0,0,-229242.9018,-281954.8244,-147287.3647,0.843090747,-0.473194412,-0.273410624,-206.97530000002007,-56.97506000001158,-11.615349999992759,-1298.4358689456742,-357.42174149922783,-72.85326056976805
10972.16998,-224159.5993,-83286.78892,-68147.75679,1.149687755,0.316465825,0.064477591,22585.21797,0,0,0,0,0,0,-229192.3136,-281983.2127,-147303.7676,0.843183248,-0.473082552,-0.273352011,-207.03839999999036,-56.99747000000207,-11.634130000005825,-1298.7761905383788,-357.5426589920084,-72.95456091870192
10973.16998,-224090.6075,-83267.79724,-68143.88501,1.150038008,0.316590335,0.064581842,22585.21797,0,0,0,0,0,0,-229141.7198,-282011.5943,-147320.1669,0.84327573,-0.472970679,-0.27329339,-207.10150000001886,-57.01991000000271,-11.652919999993173,-1299.1008028574017,-357.65806882846084,-73.05121373160337
10974.16998,-224021.5947,-83248.79808,-68140.00697,1.150388445,0.316714927,0.064686178,22585.21797,0,0,0,0,0,0,-229091.1205,-282039.9691,-147336.5628,0.843368194,-0.472858791,-0.273234762,-207.16459999998915,-57.042359999992186,-11.671719999998459,-1299.4770412204405,-357.7918498576308,-73.16325209691007
10975.16998,-223952.5609,-83229.79145,-68136.12266,1.150739068,0.316839602,0.064790598,22585.21797,0,0,0,0,0,0,-229040.5157,-282068.3373,-147352.9551,0.843460639,-0.47274689,-0.273176125,-207.2278000000224,-57.064830000002985,-11.690529999992577,-1300.0990694917002,-358.013072695012,-73.34850358311408
10976.16998,-223883.506,-83210.77733,-68132.23209,1.151089877,0.31696436,0.064895102,22585.21797,0,0,0,0,0,0,-228989.9052,-282096.6988,-147369.3439,0.843553066,-0.472634975,-0.273117481,-207.29099999999744,-57.08729999999923,-11.709370000011404,-1300.4162224149657,-358.1258532356687,-73.44303024878053
10977.16998,-223814.4301,-83191.75572,-68128.33525,1.151440871,0.3170892,0.064999692,22585.21797,0,0,0,0,0,0,-228939.2893,-282125.0535,-147385.7292,0.843645475,-0.472523046,-0.273058828,-207.35420000000158,-57.10979000000225,-11.728220000004512,-1300.8048450058109,-358.2641080201092,-73.5589175116544
10978.16998,-223745.3331,-83172.72662,-68124.43213,1.15179205,0.317214124,0.065104366,22585.21797,0,0,0,0,0,0,-228888.6678,-282153.4015,-147402.111,0.843737866,-0.472411103,-0.273000168,-207.41749999998137,-57.132299999997485,-11.747090000004391,-1301.2255762481548,-358.4137777501135,-73.68437149642413
10979.16998,-223676.215,-83153.69003,-68120.52272,1.152143416,0.31733913,0.065209125,22585.21797,0,0,0,0,0,0,-228838.0407,-282181.7428,-147418.4892,0.843830238,-0.472299146,-0.2729415,-207.48069999998552,-57.15482999999949,-11.765959999989718,-1301.630265712146,-358.5579241396097,-73.80513967578973
10980.16998,-223607.0759,-83134.64593,-68116.60703,1.152494968,0.31746422,0.065313969,22585.21797,0,0,0,0,0,0,-228787.4082,-282210.0774,-147434.864,0.843922592,-0.472187175,-0.272882824,-207.54409999999916,-57.177370000004885,-11.784859999999753,-1301.948202844503,-358.6710453406662,-73.89996559555499
10981.16998,-223537.9156,-83115.59432,-68112.68504,1.152846706,0.317589392,0.065418898,22585.21797,0,0,0,0,0,0,-228736.77,-282238.4053,-147451.2352,0.844014928,-0.472075191,-0.27282414,-207.60740000000806,-57.19991999999911,-11.803759999995236,-1302.3574971835476,-358.81675199228437,-74.02210708170249
10982.16998,-223468.7343,-83096.5352,-68108.75676,1.153198631,0.317714648,0.065523912,22585.21797,0,0,0,0,0,0,-228686.1264,-282266.7265,-147467.6029,0.844107245,-0.471963192,-0.272765448,-207.67089999999735,-57.22249000000011,-11.822690000000875,-1302.7236412088541,-358.94699153380196,-74.13132229477948
10983.16998,-223399.5318,-83077.46856,-68104.82217,1.153550743,0.317839988,0.065629012,22585.21797,0,0,0,0,0,0,-228635.4772,-282295.0409,-147483.967,0.844199544,-0.47185118,-0.272706748,-207.734300000011,-57.24506999998994,-11.841629999995348,-1303.2011805481754,-359.116976039985,-74.27389838424115
